hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
32044446633,Texas,CITY,City Council,Portland City Council,2025-05-03,5.0000000000,Won General,null,null
22124483389,Tennessee,LOCAL,School Board,Knox County School Board - District 2,2024-08-01,1.7100000000,Lost General,1861.0000000000,6283.0000000000
31892112439,Texas,CITY,School Board,Forney City Mayor,2025-05-03,0.8500000000,Lost General,555.0000000000,1575.0000000000
39970164023,Alaska,COUNTY,City Council,Haines Borough Assembly,2025-10-07,2.2200000000,Won General,null,null
23203275375,California,LOCAL,School Board,Napa Valley Unified School Board - Area 5,2024-11-05,1.6100000000,Won General,693.0000000000,1229.0000000000
38246739884,North Carolina,CITY,Town Council,Youngsville Town Council,2025-11-04,3.9600000000,Won General,null,null
33538174565,Oregon,LOCAL,School Board,"Phoenix-Talent School Board - Seat 3, Zone 1",2025-05-20,5.0000000000,Won General,null,null
35375861266,Michigan,CITY,City Council,Southgate City Council,2025-11-04,2.6800000000,Won General,null,null
43057497118,Michigan,CITY,null,Romulus City Council,2025-11-04,null,Not on Ballot,null,null
38333875789,Georgia,CITY,null,Hogansville City Mayor,2025-11-04,1.6500000000,Not on Ballot,null,null
36735273906,Washington,LOCAL,Other,"Skagit County Fire Protection Board - District 11, Position 1",2025-11-04,2.7900000000,Won General,null,null
29279155830,Illinois,LOCAL,School Board,Bourbonnais 53 School Board,2025-04-01,3.8700000000,Won General,1739.0000000000,10635.0000000000
28413190921,Missouri,LOCAL,null,Winfield R-4 School Board,2025-04-08,2.6700000000,Not on Ballot,null,null
35427884209,Washington,LOCAL,Other,Lake Forest Park Water District Board - Position 2,2025-11-04,2.7900000000,Won General,null,null
38791579177,Ohio,TOWNSHIP,Town Council,Madison County: Fairfield Township Trustee,2025-11-04,3.0700000000,Lost General,null,null
22243283517,Florida,LOCAL,Utilities Commissioner,Almarante Fire District Board - Group 2,2024-11-05,1.5100000000,Won General,null,null
25081822639,Mississippi,LOCAL,School Board,Jones County School Board - District 2,2024-11-05,1.4900000000,Lost General,1987.0000000000,4379.0000000000
30624449564,Illinois,LOCAL,School Board,Butler 53 School Board,2025-04-01,1.5200000000,Won General,784.0000000000,4920.0000000000
36732275526,Alabama,CITY,City Council,Piedmont City Council - Place 2,2025-08-26,1.7200000000,Lost General,null,null
22660131188,Minnesota,CITY,Mayor,Cass Lake City Mayor,2024-11-05,2.3400000000,Won General,161.0000000000,252.0000000000
35214139266,Ohio,LOCAL,School Board,Nordonia Hills City School Board,2025-11-04,2.8800000000,Won General,null,null
35236761659,Michigan,CITY,Mayor,Hillsdale City Mayor,2025-08-05,1.9500000000,Lost General,null,null
38958994310,Ohio,CITY,Town Council,Greenfield Village Council,2025-11-04,1.4900000000,Won General,383.0000000000,1871.0000000000
38979218767,Massachusetts,CITY,City Council,Northampton City Council - Ward 5,2025-11-04,1.1200000000,Lost General,592.0000000000,1379.0000000000
30745639067,Illinois,LOCAL,School Board,Wheaton Warrenville Community School Board 200,2025-04-01,1.5200000000,Won General,8015.0000000000,45664.0000000000
35434761487,Alabama,CITY,City Council,Birmingham City Council - District 8,2025-08-26,1.9300000000,Lost General,332.0000000000,4382.0000000000
34884893213,Utah,CITY,City Council,Heber City Council,2025-11-04,0.9100000000,Lost General,1760.0000000000,8158.0000000000
22984856913,New Jersey,LOCAL,School Board,Tewksbury Township School Board,2024-11-05,2.7800000000,Lost General,976.0000000000,7381.0000000000
40414452006,Massachusetts,LOCAL,School Board,Brockton School Committee - Ward 1,2025-11-04,null,Won General,null,null
37340216242,Montana,Local,Other,Helena Citizens Council District 4,2025-11-04,null,Won General,null,null
30043350797,Massachusetts,LOCAL,School Board,Sutton School Committee,2025-05-27,3.4400000000,Lost General,553.0000000000,2236.0000000000
22982356541,South Carolina,County,School Board,School Board,2024-11-05,null,Won General,1233.0000000000,2267.0000000000
32803990046,null,Local,Other,Fire Board,2025-05-20,2.1400000000,Won General,null,null
31990039389,Virginia,LOCAL,null,Culpeper County School Board - Stevensburg,2025-11-04,2.3900000000,Not on Ballot,null,null
21975663684,North Carolina,CITY,Town Council,Town Council Member ,2024-11-05,null,Lost General,531.0000000000,3600.0000000000
19583937924,North Carolina,LOCAL,School Board,Moore County School Board - District 2,2024-11-05,2.3400000000,Won General,27172.0000000000,52007.0000000000
31848096336,null,LOCAL,City Council,City Council,2025-05-03,1.0200000000,Lost General,35.0000000000,1524.0000000000
39422579465,New Mexico,Local,Other,Water And Sanitation - At Large,2025-11-04,2.1500000000,Won General,null,null
21426041156,Arizona,CITY,City Council,Apache Junction City Council,2024-11-05,4.1700000000,Won General,4068.0000000000,14281.0000000000
40545353526,Georgia,CITY,City Council,Avondale Estates City Commission,2025-11-04,3.6600000000,Lost General,null,null
23771156112,Oregon,CITY,Mayor,Woodburn City Mayor,2024-11-05,4.9900000000,Won General,2934.0000000000,2934.0000000000
38392445972,null,CITY,City Council,Braintree Town City Council - At Large,2025-11-04,3.5800000000,Won General,null,null
35630773929,Pennsylvania,STATE,null,Pennsylvania Supreme Court Judge (Retain Wecht?),2025-11-04,0.5600000000,Not on Ballot,null,null
29685738542,Illinois,CITY,Town Council,Dupo Village Council,2025-04-01,1.6400000000,Lost General,70.0000000000,1039.0000000000
40700758591,Iowa,CITY,Mayor,Albion City Mayor,2025-11-04,null,Won General,null,null
22656525864,Minnesota,CITY,City Council,Mounds View City Council,2024-11-05,2.1100000000,Won General,2750.0000000000,8787.0000000000
35719926905,Kansas,LOCAL,School Board,Crest USD 479 School Board,2025-11-04,2.4900000000,Won General,null,null
23961928284,California,LOCAL,School Board,Seeley Union School Board,2024-11-05,2.5800000000,Lost General,93.0000000000,656.0000000000
30386862614,Missouri,CITY,City Council,Overland City Council - Ward 4,2025-04-08,0.7300000000,Won General,null,null
23795216418,Oregon,LOCAL,Utilities Commissioner,Two Rivers Soil and Water Conservation District - At Large 1,2024-11-05,4.9900000000,Won General,15858.0000000000,16208.0000000000
21810396225,Utah,COUNTY,County Supervisor,Uintah County Commission - Seat C,2024-11-05,1.1300000000,Lost General,4916.0000000000,14227.0000000000
38685032753,Michigan,CITY,City Council,Caseville City Council,2025-11-04,2.4100000000,Won General,103.0000000000,481.0000000000
29689225322,Massachusetts,LOCAL,School Board,Falmouth School Committee,2025-05-20,4.9900000000,Lost General,2566.0000000000,6279.0000000000
31216923456,Illinois,LOCAL,Other,Naperville Park District Board,2025-04-01,1.9900000000,Won General,12181.0000000000,71137.0000000000
21198528439,Michigan,LOCAL,School Board,Detroit Community School District Board,2024-11-05,2.6900000000,Won General,43006.0000000000,null
39298560052,Michigan,CITY,Mayor,Lapeer City Mayor,2025-11-04,null,Lost General,null,null
39715783076,New Mexico,CITY,Mayor,Alamogordo City Mayor,2025-11-04,0.4500000000,Won General,null,null
37100502178,Washington,CITY,Mayor,Skykomish Town Mayor,2025-11-04,2.1200000000,Won General,null,null
38958333186,Texas,CITY,Mayor,Robstown City Mayor,2025-11-04,null,Lost General,null,null
33072444274,Oregon,LOCAL,Other,Port Orford Cemetery Maintenance District Board - Position 1,2025-05-20,5.0000000000,Won General,null,null
38755096888,South Carolina,null,City Council,City Council,2025-11-04,1.5800000000,Lost General,208.0000000000,1152.0000000000
17735990848,Virginia,Local,City Council,City Council,2024-11-05,null,Lost General,1965.0000000000,21853.0000000000
23546582621,California,LOCAL,School Board,Needles Unified School Board - Area 2,2024-11-05,4.9900000000,Won General,null,null
31026769210,Colorado,CITY,City Council,Glenwood Springs City Council - At Large,2025-04-01,1.8400000000,Won General,292.0000000000,455.0000000000
33230628170,Washington,County,County Supervisor,Charter Review Commissioner,2025-11-04,null,Lost General,null,null
34931434821,Washington,CITY,City Council,Everett City Council - Position 4,2025-11-04,1.0300000000,Lost General,497.0000000000,1503.0000000000
28306033437,Illinois,CITY,City Council,Mendota City Clerk,2025-04-01,3.7200000000,Won General,181.0000000000,285.0000000000
31493640247,Massachusetts,LOCAL,School Board,Acton-Boxborough Regional School Committee - Acton,2025-04-01,3.1500000000,Lost General,971.0000000000,4328.0000000000
39199305239,Ohio,TOWNSHIP,Town Council,Washington County: Decatur Township Trustee,2025-11-04,3.0700000000,Won General,null,null
43470888792,Pennsylvania,LOCAL,null,Elizabeth Forward School Board,2025-11-04,null,Not on Ballot,null,null
39100259494,New York,CITY,City Council,Port Jervis City Council - Ward 4,2025-11-04,null,Won General,null,null
42035464736,New York,COUNTY,null,Nassau County Legislature - District 7,2025-11-04,null,Not on Ballot,null,null
31295060526,Wisconsin,LOCAL,Town Council,Waushara County: Saxeville Town Board - Seat 1,2025-04-01,5.0000000000,Won General,null,null
36665132895,Utah,LOCAL,null,Kearns Improvement District,2025-11-04,0.9800000000,Lost General,919.0000000000,4421.0000000000
36438121316,Alaska,COUNTY,City Council,Matanuska-Susitna Borough Assembly - District 2,2025-11-04,1.9800000000,Lost General,null,null
25073176466,Florida,LOCAL,School Board,Miami-Dade County School Board - District 1,2024-11-05,5.0000000000,Won General,null,null
35411755639,Washington,CITY,City Council,City Council  ,2025-08-05,0.9900000000,Lost General,null,null
35883068777,Washington,LOCAL,Other,Peninsula Port District Board - District 1,2025-11-04,2.8600000000,Lost General,null,null
32128935500,Massachusetts,CITY,City Council,Maynard Town Select Board,2025-05-06,5.0000000000,Won General,203.0000000000,239.0000000000
23732858985,Oregon,CITY,City Council,Jacksonville City Council,2024-11-05,4.5300000000,Won General,1474.0000000000,4909.0000000000
35373440273,Michigan,CITY,Mayor,Detroit City Mayor,2025-11-04,1.9500000000,Won General,null,null
35683081033,South Carolina,CITY,null,Columbia City Council - At Large,2025-11-04,1.9800000000,Not on Ballot,null,null
39840709003,Idaho,CITY,City Council,Genesee City Council,2025-11-04,2.8500000000,Won General,null,null
23611250826,Florida,Local,Other,community development board,2024-11-05,null,Won General,773.0000000000,1341.0000000000
39189401671,Georgia,County,County Supervisor,Banks County Commission District 4,2025-11-04,1.3700000000,Lost General,null,null
37900031347,North Carolina,CITY,Town Council,Bogue Town Council,2025-11-04,2.5300000000,Lost General,null,null
35250854401,North Carolina,CITY,Mayor,Monroe City Mayor,2025-11-04,1.5900000000,Won General,null,null
23751346842,Oregon,Local,City Council,city council,2024-11-05,null,Won General,72.0000000000,453.0000000000
23449940791,Florida,LOCAL,Other,Lakewood Ranch 1 Community Development Board - Seat 1,2024-11-05,2.2700000000,Lost General,824.0000000000,1727.0000000000
38979505317,Colorado,CITY,City Council,Fort Lupton City Council - Ward 1,2025-11-04,null,Lost General,null,null
23757287588,California,LOCAL,School Board,Visalia School Board - Area 5,2024-11-05,2.9000000000,Won General,null,4856.0000000000
23946960210,Ohio,Local,City Council,city council,2024-11-05,null,Won General,12158.0000000000,12158.0000000000
39174777889,Ohio,CITY,City Council,University Heights City Council - At Large,2025-11-04,2.6000000000,Lost General,null,null
22871979186,Minnesota,CITY,City Council,Rosemount City Council,2024-11-05,4.3300000000,Won General,8545.0000000000,20503.0000000000
36248636847,Kansas,CITY,City Council,Hillsboro City Council - Ward 2,2025-11-04,2.3500000000,Won General,null,null
38564962232,Georgia,CITY,Mayor,Homer City Mayor,2025-11-04,1.6500000000,Lost General,null,null
36381388666,Kansas,CITY,City Council,Spring Hill City Council,2025-11-04,1.3000000000,Lost General,null,null
35435517233,Washington,LOCAL,School Board,Toutle Lake District 130 School Board - District 5,2025-11-04,1.1700000000,Won General,null,null
36744284590,Utah,CITY,Mayor,Syracuse City Mayor,2025-11-04,2.0900000000,Won General,null,null
25230661779,North Dakota,Local,Utilities Commissioner,Park Board Member,2024-11-05,null,Won General,57.0000000000,106.0000000000
23105713041,Michigan,CITY,Mayor,Perry City Mayor,2024-11-05,1.6800000000,Lost General,307.0000000000,1027.0000000000
32377995429,New Jersey,CITY,City Council,Hackensack City Council,2025-05-13,1.7100000000,Lost General,1499.0000000000,21220.0000000000
35031062391,Ohio,CITY,City Council,New Vienna City Council,2025-11-04,0.8900000000,Lost General,78.0000000000,220.0000000000
31296752015,Illinois,LOCAL,School Board,Thornton Fractional Township 215 School Board,2025-04-01,3.2400000000,Lost General,1761.0000000000,14307.0000000000
36769459108,North Carolina,CITY,null,Oak City Town Mayor,2025-11-04,1.5900000000,Not on Ballot,null,null
40584342333,Iowa,CITY,City Council,Rockwell City Council (Cerro Gordo County),2025-11-04,null,Won General,null,null
22605517338,Illinois,CITY,City Council,Highland City Council,2025-04-01,4.4100000000,Lost General,405.0000000000,1557.0000000000
41559055972,North Carolina,CITY,null,Newton City Council,2025-11-04,null,Won General,null,null
39366055054,Colorado,LOCAL,School Board,Roaring Fork School Board - District E,2025-11-04,2.9700000000,Won General,null,null
34704948053,Texas,LOCAL,School Board,Anthony Independent School Board,2025-11-04,4.0000000000,Won General,null,null
35278432099,Washington,CITY,City Council,Othello City Council - Position 1,2025-11-04,0.9900000000,Won General,null,null
40064492914,Pennsylvania,STATE,Judge,"Pennsylvania Court of Common Pleas Judge - District 1 (Philadelphia County, Retain Roman?)",2025-11-04,1.9800000000,Won General,null,null
31522868827,Wisconsin,LOCAL,Town Council,Ashland County: Ashland Town Board,2025-04-01,5.0000000000,Won General,null,null
31715011421,null,Local,School Board,School Board,2025-04-08,4.0500000000,Won General,null,null
31022959288,New Hampshire,LOCAL,Other,Stratford Library Trustee,2025-03-12,4.9700000000,Won General,null,null
40189600421,New Mexico,CITY,Mayor,City Of Texico Mayor,2025-11-04,1.3400000000,Won General,null,null
42428566031,Ohio,LOCAL,School Board,Carlisle Local School Board,2025-11-04,null,Not on Ballot,null,null
37254608015,North Carolina,CITY,City Council,Asheboro City Council,2025-11-04,3.6200000000,Lost General,null,null
23221791600,Texas,LOCAL,School Board,Leander Independent School Board - Place 4,2024-11-05,1.0200000000,Lost General,27521.0000000000,71625.0000000000
21943847857,Florida,LOCAL,Utilities Commissioner,Bonita Springs Fire Control and Rescue District Board - Seat 2,2024-11-05,1.9900000000,Won General,9483.0000000000,22791.0000000000
43379897403,Virginia,COUNTY,null,Franklin City Council - District 6,2026-11-03,null,Won General,null,null
25002017377,Minnesota,CITY,City Council,Turtle River City Council,2024-11-05,4.9900000000,Won General,51.0000000000,94.0000000000
30454057114,Illinois,CITY,Mayor,Braidwood City Mayor,2025-04-01,1.6100000000,Won General,982.0000000000,1276.0000000000
39843240458,Ohio,LOCAL,School Board,Shaker Heights City School District Board,2025-11-04,null,Lost General,2259.0000000000,20928.0000000000
39795113240,Ohio,CITY,Town Council,Grand Rapids Village Council,2025-11-04,1.4900000000,Won General,null,null
34894323718,Ohio,CITY,Town Council,Bremen Village Council,2025-11-04,3.0700000000,Won General,null,null
41623044902,Iowa,CITY,City Council,Bloomfield City Council - At Large,2025-11-04,2.1200000000,Won General,null,null
36318193411,Kansas,Local,City Council,City Council,2025-11-04,2.8400000000,Lost General,null,null
22453463099,Washington,County,Judge,"Pierce County Superior Court Judge, Dept 9",2024-11-05,null,Won General,161119.0000000000,351383.0000000000
43594693302,Colorado,LOCAL,null,Elizabeth School Board District Directors,2025-11-04,3.4200000000,Won General,null,null
36051690813,Washington,LOCAL,Other,Tanglewilde Park and Recreation District 1 Board - Position 1,2025-11-04,1.2700000000,Won General,null,null
38347198037,South Carolina,TOWN,Town Council,Blythewood Town Council,2025-11-04,2.1800000000,Lost General,1660.0000000000,339.0000000000
40797340814,Iowa,CITY,City Council,Emerson City Council,2025-11-04,4.0200000000,Won General,null,null
40714618743,Iowa,CITY,City Council,Kelley City Council,2025-11-04,null,Won General,null,null
34935240522,Colorado,CITY,City Council,Greenwood Village City Council - District 4,2025-11-04,4.9900000000,Won General,478.0000000000,1389.0000000000
23795196050,Minnesota,LOCAL,Town Council,Crow Wing County: Wolford Township Supervisor - Seat A,2024-11-05,2.3900000000,Won General,180.0000000000,181.0000000000
36657363296,Virginia,LOCAL,School Board,Augusta County School Board - Pastures,2025-11-04,3.6500000000,Lost General,2073.0000000000,4635.0000000000
34666178481,New York,CITY,null,Albany City Council - Ward 3,2025-11-04,1.1400000000,Not on Ballot,null,null
22979368269,Minnesota,CITY,Mayor,Caledonia City Mayor,2024-11-05,2.3400000000,Won General,804.0000000000,1347.0000000000
23513256806,Arizona,LOCAL,School Board,Tucson USD 1 School Board,2024-11-05,2.7000000000,Lost General,53524.0000000000,316374.0000000000
40199221592,Idaho,CITY,City Council,Eagle City Council,2025-11-04,1.3100000000,Lost General,2140.0000000000,14847.0000000000
39298250805,New Mexico,Local,Mayor,Rosewell City Mayor,2025-11-03,0.4500000000,Lost General,null,null
23576866480,Indiana,LOCAL,School Board,Vigo County School Board - District 1,2024-11-05,4.9900000000,Won General,null,53019.0000000000
22141068933,Michigan,LOCAL,School Board,Hamilton Community School Board,2024-11-05,4.2300000000,Won General,5323.0000000000,14242.0000000000
21121864825,California,CITY,City Council,Irvine City Council,2024-11-05,null,Lost General,2610.0000000000,14600.0000000000
32027755158,Oregon,LOCAL,School Board,Medford 549 School Board - Seat 3,2025-05-20,1.7200000000,Won General,8618.0000000000,13011.0000000000
36251950955,Kansas,CITY,City Council,Galva City Council,2025-11-04,2.8400000000,Won General,null,null
40264031747,New Mexico,LOCAL,Other,Jal Special Hospital District,2025-11-04,1.0000000000,Lost General,null,null
38334196141,Ohio,CITY,Town Council,Minerva Village Council,2025-11-04,1.4900000000,Won General,null,null
23938368815,California,LOCAL,School Board,Moreno Valley Unified School Board - Area 5,2024-11-05,1.6100000000,Lost General,1779.0000000000,5054.0000000000
30038789442,Maine,CITY,City Council,York Town Select Board,2025-11-04,2.5600000000,Not on Ballot,null,null
34931434821,Washington,CITY,City Council,Everett City Council - Position 4,2025-11-04,1.0300000000,Lost General,497.0000000000,1503.0000000000
36784478773,Montana,CITY,Judge,Laurel City Municipal Court Judge,2025-11-04,2.9300000000,Won General,null,null
38583175541,Ohio,TOWNSHIP,Town Council,Trumbull County: Vernon Township Trustee,2025-11-04,1.4900000000,Won General,null,null
