hubspot_id,election_date,state,office_level,office_type,open_seat,incumbent,number_of_opponents,partisan_type,seats_available,n_outreach_rows,viability_score_mean,viability_score_max,latest_outreach,Win,most_common_outreach_type
23455326776,2024-11-05,New Jersey,LOCAL,School Board,1,1,3,Nonpartisan,4.0000000000,1,5.00000000000000,5.0000000000,null,1,null
21909665837,2024-08-01,Tennessee,LOCAL,School Board,0,1,3,Nonpartisan,3.0000000000,1,4.20000000000000,4.2000000000,null,1,null
21162424471,2024-11-05,Nevada,CITY,City Council,0,1,1,Nonpartisan,1.0000000000,1,3.25000000000000,3.2500000000,null,1,null
21630136092,2024-11-05,Florida,CITY,City Council,1,0,1,Nonpartisan,1.0000000000,1,2.23000000000000,2.2300000000,null,0,null
38418904418,2025-11-04,Ohio,LOCAL,School Board,0,0,null,Nonpartisan,3.0000000000,1,1.33000000000000,1.3300000000,null,1,null
39727939196,2025-11-04,Pennsylvania,CITY,null,0,0,null,null,null,1,null,null,null,1,null
36887432243,2025-11-04,Michigan,CITY,City Council,0,0,null,Nonpartisan,3.0000000000,1,2.41000000000000,2.4100000000,null,1,null
38189045935,2025-11-04,New Jersey,LOCAL,School Board,0,0,null,Nonpartisan,3.0000000000,1,3.01000000000000,3.0100000000,null,1,null
36626101557,2025-11-04,Utah,null,null,0,0,null,null,null,1,null,null,null,0,null
22932849267,2024-11-05,Minnesota,CITY,City Council,1,0,3,Nonpartisan,2.0000000000,1,2.57000000000000,2.5700000000,null,1,null
36021496162,2025-11-04,Kansas,Local,Other,0,1,null,Nonpartisan,7.0000000000,1,3.11000000000000,3.1100000000,null,0,null
39624858214,2025-11-04,Idaho,CITY,null,0,0,null,null,null,1,null,null,null,0,null
38748005444,2025-11-04,Ohio,LOCAL,School Board,0,0,null,Nonpartisan,3.0000000000,1,1.33000000000000,1.3300000000,null,1,null
22979488170,2024-11-05,Michigan,CITY,City Council,0,1,2,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
41881892386,2025-11-04,Utah,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,0.97000000000000,0.9700000000,null,0,null
39269599852,2025-11-04,Georgia,CITY,City Council,0,0,null,null,null,1,null,null,null,0,null
23402852199,2024-11-05,Minnesota,CITY,City Council,1,0,4,Nonpartisan,2.0000000000,1,2.41000000000000,2.4100000000,null,0,null
37649557409,2025-11-04,Massachusetts,LOCAL,School Board,0,1,null,Nonpartisan,1.0000000000,1,3.41000000000000,3.4100000000,null,1,null
43742261855,2025-11-04,North Carolina,CITY,null,0,0,null,null,null,1,null,null,null,0,null
32391689319,2025-11-04,Colorado,LOCAL,null,0,0,null,Nonpartisan,1.0000000000,1,1.52000000000000,1.5200000000,null,0,null
32910846332,2025-05-06,Ohio,CITY,City Council,0,0,0,Nonpartisan,1.0000000000,1,4.95000000000000,4.9500000000,null,0,null
38126243693,2025-11-04,Connecticut,CITY,null,0,0,4,Partisan,2.0000000000,1,0.55000000000000,0.5500000000,null,1,null
21403302565,2024-11-05,Arizona,CITY,City Council,0,0,1,Partisan,1.0000000000,1,1.82000000000000,1.8200000000,null,0,null
35591500188,2025-11-04,Washington,LOCAL,School Board,0,1,null,Nonpartisan,1.0000000000,1,2.67000000000000,2.6700000000,null,1,null
24999090534,2024-11-05,California,CITY,City Council,1,0,2,Nonpartisan,1.0000000000,1,1.66000000000000,1.6600000000,null,0,null
41633555794,2025-11-04,New Hampshire,LOCAL,School Board,1,0,null,Nonpartisan,1.0000000000,1,0.66000000000000,0.6600000000,null,1,null
19110662296,2024-11-05,North Carolina,FEDERAL,Congressional,1,0,3,Partisan,1.0000000000,1,0.22000000000000,0.2200000000,null,0,null
28277160285,2025-04-01,Illinois,LOCAL,School Board,0,0,7,Nonpartisan,4.0000000000,1,1.26000000000000,1.2600000000,null,1,null
36253204867,2025-11-04,Kansas,CITY,City Council,0,1,3,Nonpartisan,3.0000000000,1,2.84000000000000,2.8400000000,null,1,null
35259405650,2025-08-26,Alabama,CITY,City Council,1,0,2,Nonpartisan,1.0000000000,1,1.58000000000000,1.5800000000,null,0,null
37321280895,2025-11-04,Georgia,CITY,City Council,1,0,8,Nonpartisan,1.0000000000,1,1.66000000000000,1.6600000000,null,0,null
40731182631,2025-11-04,Connecticut,LOCAL,null,0,0,null,null,null,1,null,null,null,0,null
38339331653,2025-11-04,Massachusetts,CITY,City Council,1,0,3,Nonpartisan,2.0000000000,1,2.27000000000000,2.2700000000,null,0,null
38440447557,2025-11-04,Ohio,CITY,City Council,1,0,null,Nonpartisan,7.0000000000,1,1.13000000000000,1.1300000000,null,0,null
32615948640,2025-05-20,Oregon,LOCAL,School Board,0,0,2,Nonpartisan,1.0000000000,1,1.56000000000000,1.5600000000,null,0,null
39271235610,2025-11-04,Ohio,LOCAL,School Board,0,1,null,Nonpartisan,2.0000000000,1,2.88000000000000,2.8800000000,null,1,null
23766919830,2024-11-05,Oregon,CITY,Utilities Commissioner,1,0,1,Nonpartisan,1.0000000000,1,2.57000000000000,2.5700000000,null,0,null
38578400788,2025-11-04,South Carolina,CITY,Mayor,1,0,2,Nonpartisan,1.0000000000,1,1.48000000000000,1.4800000000,null,0,null
37321278852,2025-09-16,Florida,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,1.60000000000000,1.6000000000,null,0,null
25145774716,2024-11-05,North Dakota,COUNTY,County Supervisor,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
38956350741,2025-11-04,Minnesota,Local,Mayor,1,0,10+,Nonpartisan,1.0000000000,1,1.67000000000000,1.6700000000,null,0,null
31201179707,2025-04-01,Illinois,CITY,null,1,0,4,Nonpartisan,3.0000000000,1,3.01000000000000,3.0100000000,null,0,null
22506168840,2024-11-05,Florida,LOCAL,School Board,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
22866532016,2024-11-05,Arkansas,CITY,City Council,0,0,2,Nonpartisan,1.0000000000,1,0.92000000000000,0.9200000000,null,0,null
41410313998,2025-11-04,Colorado,LOCAL,School Board,1,0,null,Nonpartisan,1.0000000000,1,1.41000000000000,1.4100000000,null,1,null
34668476715,2025-05-03,Texas,CITY,City Council,1,0,7,Nonpartisan,1.0000000000,1,0.70000000000000,0.7000000000,null,0,null
37258982417,2025-11-04,null,LOCAL,School Board,0,1,null,Nonpartisan,null,1,null,null,null,0,null
33936015010,2025-11-04,Ohio,LOCAL,null,1,0,null,Nonpartisan,3.0000000000,1,1.33000000000000,1.3300000000,null,1,null
31037715268,2025-11-04,Virginia,LOCAL,null,0,0,null,Nonpartisan,1.0000000000,1,2.39000000000000,2.3900000000,null,0,null
35708319405,2025-11-04,Utah,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,0.91000000000000,0.9100000000,null,1,null
38998526362,2025-11-04,Texas,LOCAL,null,0,0,null,null,null,1,null,null,null,0,null
36784552101,2025-11-04,Washington,CITY,Mayor,0,1,null,Nonpartisan,1.0000000000,1,2.12000000000000,2.1200000000,null,1,null
36142830122,2025-11-04,New York,TOWNSHIP,Mayor,0,0,null,Partisan,1.0000000000,1,0.98000000000000,0.9800000000,null,0,null
31427528498,2025-04-01,Wisconsin,LOCAL,School Board,0,1,1,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,1,null
39499129092,2025-11-04,Washington,LOCAL,School Board,0,0,null,Nonpartisan,1.0000000000,1,1.25000000000000,1.2500000000,null,0,null
42255284619,2025-11-04,New Mexico,LOCAL,School Board,0,1,null,Nonpartisan,3.0000000000,1,2.29000000000000,2.2900000000,null,1,null
35251480995,2025-11-04,New York,CITY,Mayor,0,0,null,Partisan,1.0000000000,1,0.98000000000000,0.9800000000,null,0,null
31085923459,2025-04-01,Wisconsin,LOCAL,Clerk/Treasurer,0,0,3,Nonpartisan,2.0000000000,1,1.67000000000000,1.6700000000,null,1,null
31768278355,2025-04-08,Missouri,LOCAL,School Board,0,1,4,Nonpartisan,2.0000000000,1,3.35000000000000,3.3500000000,null,1,null
32864172191,2025-05-20,Oregon,LOCAL,Other,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
36556533254,2025-11-04,Michigan,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,1.95000000000000,1.9500000000,null,0,null
31888649546,2025-05-03,Texas,LOCAL,School Board,0,0,2,Nonpartisan,1.0000000000,1,1.02000000000000,1.0200000000,null,0,null
23217506109,2024-11-05,Minnesota,LOCAL,School Board,1,0,2,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
23753353060,2024-11-05,Florida,CITY,Town Council,1,0,3,Nonpartisan,1.0000000000,1,1.35000000000000,1.3500000000,null,0,null
41679380782,2025-11-04,Massachusetts,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,3.15000000000000,3.1500000000,null,1,null
23841187907,2024-11-05,Minnesota,LOCAL,School Board,1,0,4,Nonpartisan,4.0000000000,1,5.00000000000000,5.0000000000,null,1,null
41091930446,2025-11-04,Iowa,LOCAL,School Board,0,0,null,null,null,1,null,null,null,1,null
28398094453,2026-11-03,California,CITY,City Council,1,0,1,Nonpartisan,1.0000000000,1,2.40000000000000,2.4000000000,null,0,null
30909248377,2025-04-01,Florida,Local,Mayor,0,0,1,Nonpartisan,1.0000000000,1,1.22000000000000,1.2200000000,null,0,null
23300217704,2024-11-05,Minnesota,LOCAL,School Board,1,0,2,Nonpartisan,3.0000000000,1,2.68000000000000,2.6800000000,null,1,null
38587439911,2025-11-04,Ohio,LOCAL,School Board,0,1,null,Nonpartisan,3.0000000000,1,2.88000000000000,2.8800000000,null,1,null
36248475254,2025-11-04,Utah,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,1,0.97000000000000,0.9700000000,null,1,null
23572567835,2024-11-05,Michigan,LOCAL,School Board,1,1,7,Nonpartisan,3.0000000000,1,3.68000000000000,3.6800000000,null,1,null
36064542761,2025-11-04,Washington,LOCAL,null,1,0,null,Nonpartisan,1.0000000000,1,1.08000000000000,1.0800000000,null,1,null
20936692645,2025-11-04,Virginia,COUNTY,Sheriff,0,0,null,Nonpartisan,1.0000000000,1,1.72000000000000,1.7200000000,null,0,null
36683429953,2025-11-04,South Carolina,CITY,Town Council,0,0,null,Nonpartisan,1.0000000000,1,2.39000000000000,2.3900000000,null,1,null
39133730130,2025-11-04,Minnesota,LOCAL,School Board,0,0,null,Nonpartisan,1.0000000000,1,2.19000000000000,2.1900000000,null,0,null
41404785260,2025-11-04,New Mexico,CITY,Mayor,1,0,null,Nonpartisan,1.0000000000,1,0.45000000000000,0.4500000000,null,0,null
22125213814,2024-09-09,Maryland,CITY,City Council,0,1,2,Nonpartisan,2.0000000000,1,3.59000000000000,3.5900000000,null,0,null
35135949722,2025-11-04,Colorado,LOCAL,School Board,0,1,null,Nonpartisan,1.0000000000,1,2.97000000000000,2.9700000000,null,1,null
25202914309,2024-11-05,California,Local,Utilities Commissioner,0,1,1,Nonpartisan,0E-10,1,null,null,null,0,null
39282002760,2025-11-04,Florida,CITY,City Council,0,0,null,null,null,1,null,null,null,0,null
30623906858,2025-11-04,Colorado,LOCAL,School Board,0,0,null,Nonpartisan,3.0000000000,1,1.98000000000000,1.9800000000,null,0,null
40939047206,2025-11-04,Iowa,LOCAL,School Board,0,1,null,Nonpartisan,1.0000000000,1,3.87000000000000,3.8700000000,null,1,null
22868089761,2024-11-05,South Carolina,LOCAL,School Board,1,0,2,Nonpartisan,1.0000000000,1,1.72000000000000,1.7200000000,null,0,null
33367567617,2025-05-20,Oregon,County,Other,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
36734961997,2025-11-04,Minnesota,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,3.50000000000000,3.5000000000,null,1,null
41415099467,2025-11-04,New York,TOWNSHIP,null,0,0,null,null,null,1,null,null,null,0,null
23653544578,2024-11-05,New Jersey,CITY,City Council,1,0,2,Nonpartisan,2.0000000000,1,3.38000000000000,3.3800000000,null,1,null
31272431427,2025-11-04,Pennsylvania,LOCAL,null,0,0,null,Partisan,1.0000000000,1,0.51000000000000,0.5100000000,null,0,null
35675794216,2025-08-05,Washington,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,1.17000000000000,1.1700000000,null,0,null
31165914538,2025-04-01,Illinois,CITY,Town Council,0,1,3,Nonpartisan,3.0000000000,1,4.38000000000000,4.3800000000,null,1,null
31300178068,2025-06-03,Mississippi,CITY,Mayor,0,0,null,Partisan,1.0000000000,1,1.20000000000000,1.2000000000,null,0,null
25348547233,2024-11-05,Minnesota,CITY,City Council,1,0,3,Nonpartisan,2.0000000000,1,2.57000000000000,2.5700000000,null,0,null
35933387860,2025-11-04,Washington,LOCAL,Other,0,1,null,Nonpartisan,1.0000000000,1,2.79000000000000,2.7900000000,null,1,null
32476037557,2025-05-20,Oregon,LOCAL,Other,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
36251716657,2025-08-26,Alabama,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,1.71000000000000,1.7100000000,null,1,null
38968347929,2025-11-04,Ohio,TOWNSHIP,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.07000000000000,3.0700000000,null,1,null
23654703910,2024-12-07,Louisiana,CITY,Town Council,1,0,0,Partisan,1.0000000000,1,4.98000000000000,4.9800000000,null,1,null
34106297427,2025-05-25,North Carolina,null,null,0,0,null,null,null,1,null,null,null,0,null
31855745627,2025-04-08,Missouri,CITY,Mayor,1,0,2,Nonpartisan,0E-10,1,null,null,null,0,null
35471483253,2025-11-04,Washington,LOCAL,School Board,1,0,null,Nonpartisan,1.0000000000,1,1.17000000000000,1.1700000000,null,0,null
37240717836,2025-11-04,Virginia,COUNTY,Clerk/Treasurer,0,0,null,Nonpartisan,1.0000000000,1,2.10000000000000,2.1000000000,null,1,null
41748261801,2025-11-04,Idaho,LOCAL,Other,0,1,null,Nonpartisan,1.0000000000,1,2.51000000000000,2.5100000000,null,1,null
31300970637,2025-04-01,Wisconsin,LOCAL,City Council,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
41092241223,2025-11-04,New Hampshire,LOCAL,School Board,1,0,null,Nonpartisan,1.0000000000,1,0.66000000000000,0.6600000000,null,0,null
38500475542,2025-11-04,New York,CITY,null,0,0,null,Partisan,1.0000000000,1,1.23000000000000,1.2300000000,null,0,null
41584973175,2025-11-04,Virginia,LOCAL,School Board,0,1,1,Nonpartisan,1.0000000000,1,3.71000000000000,3.7100000000,null,0,null
23054327212,2024-11-05,Ohio,COUNTY,Other,1,0,0,Nonpartisan,1.0000000000,1,4.98000000000000,4.9800000000,null,1,null
30394844417,2025-11-04,New Jersey,CITY,null,0,0,null,Nonpartisan,1.0000000000,1,2.28000000000000,2.2800000000,null,0,null
31515933451,2025-04-01,Illinois,CITY,Mayor,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
30449001260,2025-04-01,Illinois,CITY,Mayor,0,1,1,Partisan,1.0000000000,1,3.07000000000000,3.0700000000,null,1,null
32745176903,2025-05-20,Oregon,LOCAL,Other,0,0,4,Nonpartisan,4.0000000000,1,2.43000000000000,2.4300000000,null,0,null
31279688787,2025-04-01,Wisconsin,LOCAL,Town Council,0,1,1,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,1,null
39128317494,2025-11-04,Colorado,LOCAL,School Board,0,1,null,null,null,1,null,null,null,1,null
30899343157,2025-06-10,Massachusetts,CITY,City Council,0,0,4,Nonpartisan,3.0000000000,1,2.25000000000000,2.2500000000,null,0,null
31170359861,2025-04-01,Illinois,CITY,Town Council,0,0,2,Nonpartisan,2.0000000000,1,2.83000000000000,2.8300000000,null,1,null
38548920211,2025-11-04,Massachusetts,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,1.57000000000000,1.5700000000,null,0,null
38740566534,2025-11-04,Ohio,LOCAL,School Board,0,1,2,Nonpartisan,3.0000000000,1,2.88000000000000,2.8800000000,null,1,null
38581498417,2025-11-04,Ohio,CITY,Town Council,0,0,null,Nonpartisan,4.0000000000,1,1.49000000000000,1.4900000000,null,0,null
23520396650,2024-12-07,Louisiana,CITY,Town Council,1,1,3,Partisan,3.0000000000,1,3.07000000000000,3.0700000000,null,1,null
33076280891,2025-05-20,Massachusetts,CITY,Town Council,1,0,1,Nonpartisan,1.0000000000,1,2.44000000000000,2.4400000000,null,1,null
35222836000,2025-11-04,Kansas,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,2.35000000000000,2.3500000000,null,1,null
30723139377,2025-04-01,Wisconsin,Local,Other,0,1,3,Nonpartisan,3.0000000000,1,4.33000000000000,4.3300000000,null,1,null
38753511847,2025-11-04,Ohio,TOWNSHIP,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.07000000000000,3.0700000000,null,1,null
22752296070,2024-11-05,District Of Columbia,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,0.58000000000000,0.5800000000,null,0,null
35449774344,2025-08-05,Washington,Local,Other,1,0,0,Nonpartisan,1.0000000000,1,1.27000000000000,1.2700000000,null,1,null
39356977207,2025-11-04,New Mexico,Local,School Board,0,1,null,Nonpartisan,4.0000000000,1,2.29000000000000,2.2900000000,null,1,null
36546373684,2025-08-26,Alabama,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,1.48000000000000,1.4800000000,null,1,null
39631601478,2025-11-04,Colorado,CITY,City Council,0,0,null,Nonpartisan,2.0000000000,1,1.59000000000000,1.5900000000,null,1,null
29913715770,2025-04-01,Oklahoma,CITY,Mayor,1,0,1,Nonpartisan,1.0000000000,1,2.23000000000000,2.2300000000,null,0,null
38364708132,2025-11-04,Ohio,CITY,Town Council,0,1,null,Nonpartisan,4.0000000000,1,3.07000000000000,3.0700000000,null,1,null
36657363296,2025-11-04,Virginia,LOCAL,School Board,0,1,1,Nonpartisan,1.0000000000,1,3.65000000000000,3.6500000000,null,0,null
39214447487,2025-11-04,Ohio,CITY,null,0,0,null,null,null,1,null,null,null,0,null
39353119317,2025-11-04,Minnesota,Local,City Council,0,0,null,Nonpartisan,1.0000000000,1,0.54000000000000,0.5400000000,null,0,null
31879013802,2025-05-03,Texas,CITY,City Council,0,0,8,Nonpartisan,3.0000000000,1,0.73000000000000,0.7300000000,null,0,null
22656090426,2024-11-05,Indiana,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,2.03000000000000,2.0300000000,null,1,null
31866853049,2025-05-20,Arkansas,LOCAL,School Board,0,0,null,Nonpartisan,3.0000000000,1,2.75000000000000,2.7500000000,null,0,null
34087473250,2025-11-04,Ohio,LOCAL,Town Council,0,1,1,Nonpartisan,2.0000000000,1,3.06000000000000,3.0600000000,null,1,null
23467256923,2024-11-05,Florida,CITY,City Council,1,1,2,Nonpartisan,2.0000000000,1,4.48000000000000,4.4800000000,null,1,null
42886348118,2025-11-04,Iowa,CITY,null,1,0,0,Nonpartisan,1.0000000000,1,2.12000000000000,2.1200000000,null,1,null
42182033496,2025-11-04,Ohio,TOWNSHIP,Town Council,0,0,null,Nonpartisan,2.0000000000,1,1.49000000000000,1.4900000000,null,0,null
22777427355,2024-11-05,Michigan,LOCAL,School Board,1,0,4,Nonpartisan,3.0000000000,1,2.69000000000000,2.6900000000,null,0,null
23353928478,2024-11-05,Minnesota,LOCAL,Town Council,1,0,1,Nonpartisan,1.0000000000,1,2.39000000000000,2.3900000000,null,0,null
23202021743,2024-11-05,Virginia,COUNTY,City Council,0,0,0,Nonpartisan,1.0000000000,1,4.98000000000000,4.9800000000,null,1,null
23347643985,2024-11-05,Minnesota,CITY,Mayor,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
19456954714,2024-11-05,Kentucky,CITY,City Council,0,1,10+,Nonpartisan,6.0000000000,1,2.93000000000000,2.9300000000,null,0,null
21356992518,2024-07-10,Florida,Local,Utilities Commissioner,0,1,0,Nonpartisan,0E-10,1,null,null,null,1,null
39505540374,2025-11-04,Georgia,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,3.25000000000000,3.2500000000,null,1,null
36551988373,2025-08-26,Alabama,null,Mayor,0,0,null,null,null,1,null,null,null,0,null
35922559126,2025-11-04,Washington,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,0.99000000000000,0.9900000000,null,0,null
39284231494,2025-11-04,North Carolina,CITY,Town Council,0,1,null,Nonpartisan,null,1,null,null,null,1,null
43465897784,2025-11-04,Iowa,LOCAL,null,0,0,null,null,null,1,null,null,null,0,null
42693962522,2025-11-04,New York,TOWNSHIP,null,0,0,null,null,null,1,null,null,null,1,null
35595438428,2025-11-04,Washington,LOCAL,Other,1,0,null,Nonpartisan,1.0000000000,1,1.32000000000000,1.3200000000,null,1,null
32625980201,2025-05-06,MASSACHUSETTS,Local,null,0,1,2,Nonpartisan,5.0000000000,1,5.00000000000000,5.0000000000,null,1,null
39337846081,2025-11-02,South Carolina,null,null,0,0,null,null,null,1,null,null,null,0,null
22493108808,2024-11-05,Florida,CITY,Mayor,0,1,3,Nonpartisan,1.0000000000,1,2.01000000000000,2.0100000000,null,0,null
35410259314,2025-08-26,Alabama,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,1,1.93000000000000,1.9300000000,null,0,null
41663116826,2025-11-04,Ohio,CITY,City Council,1,0,null,null,1.0000000000,1,null,null,null,1,null
35872582043,2025-11-04,Washington,CITY,Town Council,1,0,null,Nonpartisan,1.0000000000,1,1.32000000000000,1.3200000000,null,1,null
31165276472,2025-11-04,Massachusetts,CITY,City Council,0,0,null,Nonpartisan,4.0000000000,1,2.02000000000000,2.0200000000,null,0,null
22069202713,2024-11-05,Minnesota,CITY,Mayor,0,1,1,Nonpartisan,1.0000000000,1,3.26000000000000,3.2600000000,null,0,null
21492029810,2024-11-05,North Dakota,COUNTY,County Supervisor,0,0,5,Nonpartisan,3.0000000000,1,1.12000000000000,1.1200000000,null,0,null
23351884121,2024-11-05,Florida,LOCAL,Other,1,0,0,Nonpartisan,1.0000000000,1,1.74000000000000,1.7400000000,null,1,null
41525611661,2025-11-04,North Carolina,CITY,Mayor,1,0,null,Nonpartisan,null,1,null,null,null,0,null
32730492829,2025-05-20,Oregon,LOCAL,Other,0,0,1,Nonpartisan,2.0000000000,1,4.99000000000000,4.9900000000,null,1,null
32787909530,2025-05-03,Texas,CITY,Mayor,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
37249167688,2025-11-04,North Carolina,CITY,Town Council,0,0,null,Nonpartisan,3.0000000000,1,2.53000000000000,2.5300000000,null,0,null
39513623224,2025-11-04,Connecticut,CITY,Town Council,0,0,null,null,null,1,null,null,null,0,null
35638806285,2025-11-04,Georgia,CITY,null,0,0,null,Nonpartisan,1.0000000000,1,1.87000000000000,1.8700000000,null,1,null
31406202211,2025-04-01,Wisconsin,LOCAL,Town Council,0,1,1,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,1,null
39421934774,2025-11-04,New Mexico,Local,Other,0,1,null,Nonpartisan,5.0000000000,1,2.15000000000000,2.1500000000,null,1,null
40797807503,2025-11-04,Iowa,CITY,Mayor,0,1,null,Nonpartisan,1.0000000000,1,3.44000000000000,3.4400000000,null,1,null
38162080591,2025-11-04,North Carolina,CITY,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.96000000000000,3.9600000000,null,1,null
39879426851,2025-11-04,Colorado,LOCAL,School Board,0,0,null,null,1.0000000000,1,null,null,null,0,null
21635791794,2024-11-05,Minnesota,LOCAL,School Board,0,1,4,Nonpartisan,3.0000000000,1,3.73000000000000,3.7300000000,null,1,null
41338071993,2025-11-04,Idaho,Local,Other,0,1,1,Nonpartisan,1.0000000000,1,2.77000000000000,2.7700000000,null,1,null
31522221497,2025-04-01,Wisconsin,LOCAL,School Board,0,1,1,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,1,null
35885406873,2025-11-04,Utah,CITY,City Council,0,0,null,Nonpartisan,2.0000000000,1,1.31000000000000,1.3100000000,null,0,null
32139554114,2025-05-03,Texas,LOCAL,School Board,0,0,4,Nonpartisan,4.0000000000,1,2.43000000000000,2.4300000000,null,1,null
39715011932,2025-11-04,New Mexico,Local,Mayor,0,0,null,Nonpartisan,1.0000000000,1,0.81000000000000,0.8100000000,null,0,null
35699196857,2025-11-04,Kansas,LOCAL,Other,0,0,null,Nonpartisan,3.0000000000,1,1.41000000000000,1.4100000000,null,1,null
39104267555,2025-10-07,Alaska,COUNTY,City Council,0,0,null,Nonpartisan,2.0000000000,1,2.22000000000000,2.2200000000,null,0,null
38442939151,2025-11-04,Ohio,LOCAL,School Board,0,0,null,Nonpartisan,3.0000000000,1,1.41000000000000,1.4100000000,null,1,null
23156473991,2024-11-05,South Carolina,CITY,Town Council,0,1,1,Nonpartisan,1.0000000000,1,3.66000000000000,3.6600000000,null,0,null
29863038031,2025-11-04,Pennsylvania,CITY,null,0,0,null,Partisan,1.0000000000,1,0.32000000000000,0.3200000000,null,0,null
43297047187,2025-11-04,Idaho,CITY,null,0,0,null,null,null,1,null,null,null,1,null
41616697194,2025-11-04,Iowa,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,1.86000000000000,1.8600000000,null,0,null
21715099550,2024-11-05,Washington,LOCAL,Utilities Commissioner,0,0,1,Nonpartisan,1.0000000000,1,1.94000000000000,1.9400000000,null,0,null
29672120463,2025-03-11,Florida,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.36000000000000,1.3600000000,null,0,null
40057841766,2025-11-04,Utah,LOCAL,Other,0,0,null,Nonpartisan,1.0000000000,1,1.31000000000000,1.3100000000,null,1,null
19718495241,2024-11-05,New Mexico,STATE,State House,0,0,1,Partisan,1.0000000000,1,0.14000000000000,0.1400000000,null,0,null
25148883262,2024-11-05,Michigan,CITY,Mayor,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
31839736592,2025-05-03,Texas,CITY,City Council,1,0,4,Nonpartisan,1.0000000000,1,1.06000000000000,1.0600000000,null,0,null
37655442959,2025-11-04,Washington,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,1.73000000000000,1.7300000000,null,0,null
35426623048,2025-11-04,Washington,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,0.99000000000000,0.9900000000,null,1,null
32911997482,2025-11-04,Kansas,CITY,null,0,0,null,Nonpartisan,2.0000000000,1,1.43000000000000,1.4300000000,null,0,null
38794538821,2025-11-04,New Mexico,null,School Board,0,0,null,null,null,1,null,null,null,1,null
22510790286,2024-11-05,Virginia,CITY,Town Council,0,0,2,Nonpartisan,2.0000000000,1,2.62000000000000,2.6200000000,null,1,null
22488893031,2024-11-05,Minnesota,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.57000000000000,1.5700000000,null,0,null
39849174138,2025-11-04,Ohio,TOWNSHIP,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.07000000000000,3.0700000000,null,1,null
30138085140,2025-05-03,Texas,LOCAL,Mayor,0,0,4,Nonpartisan,1.0000000000,1,0.49000000000000,0.4900000000,null,0,null
36318180224,2025-11-04,North Carolina,CITY,Town Council,0,0,null,Nonpartisan,2.0000000000,1,2.71000000000000,2.7100000000,null,1,null
25344094519,2024-11-05,Minnesota,CITY,Mayor,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
33065211435,2025-05-03,Texas,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,3.42000000000000,3.4200000000,null,1,null
