hubspot_id,election_date,state,office_level,office_type,open_seat,incumbent,number_of_opponents,partisan_type,seats_available,n_outreach_rows,viability_score_mean,viability_score_max,latest_outreach,Win,most_common_outreach_type
36616093980,2025-11-04,Utah,CITY,City Council,0,0,null,Nonpartisan,2.0000000000,1,1.31000000000000,1.3100000000,null,0,null
22394178049,2024-11-05,New Jersey,LOCAL,School Board,0,1,4,Nonpartisan,3.0000000000,1,3.79000000000000,3.7900000000,null,0,null
22676904329,2024-11-05,Michigan,CITY,Town Council,0,1,3,Nonpartisan,3.0000000000,1,4.30000000000000,4.3000000000,null,1,null
29391841159,2025-04-01,Illinois,LOCAL,School Board,0,1,8,Nonpartisan,4.0000000000,1,5.00000000000000,5.0000000000,null,1,null
23957604737,2024-11-05,Texas,LOCAL,Utilities Commissioner,0,0,5,Nonpartisan,2.0000000000,1,1.12000000000000,1.1200000000,null,1,null
21310062770,2024-11-05,Kentucky,CITY,City Council,0,0,10+,Nonpartisan,8.0000000000,1,2.71000000000000,2.7100000000,null,0,null
28488486315,2025-04-01,Oklahoma,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,1.58000000000000,1.5800000000,null,0,null
22676505955,2024-11-05,Florida,CITY,City Council,1,0,3,Nonpartisan,1.0000000000,1,1.15000000000000,1.1500000000,null,1,null
22915569467,2024-11-05,California,CITY,Clerk/Treasurer,1,0,1,Nonpartisan,1.0000000000,1,2.36000000000000,2.3600000000,null,1,null
22231219981,2024-11-05,New Jersey,LOCAL,School Board,0,0,5,Nonpartisan,1.0000000000,1,2.29000000000000,2.2900000000,null,1,null
43758920748,2025-11-04,Pennsylvania,CITY,null,0,0,null,null,null,1,null,null,null,0,null
39277923148,2025-11-04,Iowa,CITY,City Council,0,0,null,null,null,1,null,null,null,0,null
38113051509,2025-11-03,North Carolina,CITY,Town Council,0,0,null,Nonpartisan,null,1,null,null,null,0,null
30778999463,2025-04-01,Wisconsin,LOCAL,School Board,0,0,2,Nonpartisan,2.0000000000,1,3.48000000000000,3.4800000000,null,1,null
37328840255,2025-11-04,Virginia,LOCAL,School Board,0,0,null,Nonpartisan,1.0000000000,1,2.39000000000000,2.3900000000,null,1,null
23341377703,2024-11-05,Minnesota,CITY,Mayor,0,1,0,Nonpartisan,1.0000000000,1,3.26000000000000,3.2600000000,null,1,null
37471790853,2025-11-04,Ohio,CITY,Town Council,1,0,4,Nonpartisan,4.0000000000,1,2.49000000000000,2.4900000000,null,1,null
38954796370,2025-11-04,Virginia,LOCAL,School Board,0,0,4,Nonpartisan,4.0000000000,1,2.66000000000000,2.6600000000,null,1,null
34497191793,2025-11-04,Washington,LOCAL,School Board,0,1,2,Nonpartisan,1.0000000000,1,2.29000000000000,2.2900000000,null,0,null
23719273268,2024-11-05,California,LOCAL,School Board,0,1,null,Nonpartisan,2.0000000000,1,3.99000000000000,3.9900000000,null,1,null
21454255635,2025-06-10,North Dakota,LOCAL,null,0,0,null,Nonpartisan,2.0000000000,1,2.82000000000000,2.8200000000,null,0,null
32320541523,2025-05-20,Oregon,LOCAL,Other,0,0,0,Nonpartisan,1.0000000000,1,4.98000000000000,4.9800000000,null,1,null
31377023575,2025-04-01,Wisconsin,LOCAL,City Council,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
22141404283,2024-11-05,Michigan,LOCAL,Utilities Commissioner,1,0,6,Nonpartisan,6.0000000000,1,3.48000000000000,3.4800000000,null,0,null
20465483526,2024-11-05,Texas,COUNTY,Judge,0,0,1,Partisan,1.0000000000,1,1.16000000000000,1.1600000000,null,0,null
33228144469,2025-05-13,Arkansas,LOCAL,School Board,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
38967854095,2025-11-04,North Carolina,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,1.38000000000000,1.3800000000,null,0,null
23134737530,2024-11-05,Oregon,STATE,State House,0,0,2,Partisan,1.0000000000,1,0.23000000000000,0.2300000000,null,0,null
30440694196,2025-04-01,Wisconsin,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,2.71000000000000,2.7100000000,null,1,null
22825690113,2024-11-05,District Of Columbia,COUNTY,School Board,0,0,2,Partisan,1.0000000000,1,0.27000000000000,0.2700000000,null,0,null
21820298762,2024-08-01,Tennessee,COUNTY,County Supervisor,1,0,0,Nonpartisan,2.0000000000,1,4.99000000000000,4.9900000000,null,1,null
39580999754,2025-11-04,New Mexico,Local,Mayor,1,0,null,Nonpartisan,1.0000000000,1,0.45000000000000,0.4500000000,null,0,null
31375332233,2025-05-06,Montana,LOCAL,School Board,0,0,4,Nonpartisan,2.0000000000,1,2.12000000000000,2.1200000000,null,1,null
23895119373,2024-11-05,California,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,2.52000000000000,2.5200000000,null,1,null
22331415357,2024-11-05,Indiana,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,2.03000000000000,2.0300000000,null,1,null
32126900258,2025-05-06,Massachusetts,CITY,Town Council,0,0,7,Nonpartisan,3.0000000000,1,0.76000000000000,0.7600000000,null,1,null
39144390976,2025-11-04,Minnesota,LOCAL,School Board,0,0,null,Nonpartisan,3.0000000000,1,2.68000000000000,2.6800000000,null,0,null
39178727226,2025-11-04,Ohio,LOCAL,School Board,0,0,null,Nonpartisan,2.0000000000,1,1.33000000000000,1.3300000000,null,1,null
32650319408,2025-05-20,Oregon,LOCAL,School Board,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
38342190175,2025-11-04,Pennsylvania,LOCAL,School Board,0,0,null,Partisan,4.0000000000,1,0.65000000000000,0.6500000000,null,0,null
22166362427,2024-11-05,Minnesota,Local,School Board,0,1,5,Nonpartisan,3.0000000000,1,3.36000000000000,3.3600000000,null,1,null
38334026308,2026-11-03,Oregon,COUNTY,null,0,0,null,Nonpartisan,1.0000000000,1,2.23000000000000,2.2300000000,null,1,null
39367088767,2025-11-04,New York,TOWNSHIP,null,0,0,null,null,null,1,null,null,null,0,null
35945435510,2025-11-04,North Carolina,CITY,Town Council,0,0,null,Nonpartisan,2.0000000000,1,2.71000000000000,2.7100000000,null,0,null
36050616188,2025-11-04,Kansas,CITY,Mayor,0,1,null,Nonpartisan,1.0000000000,1,2.08000000000000,2.0800000000,null,1,null
28845238860,2025-05-20,New York,LOCAL,null,0,0,null,Nonpartisan,1.0000000000,1,1.80000000000000,1.8000000000,null,0,null
39273558029,2025-11-04,Mississippi,COUNTY,Judge,0,0,null,null,null,1,null,null,null,0,null
22490463893,2024-11-05,Virginia,CITY,Town Council,0,0,10+,Nonpartisan,6.0000000000,1,1.04000000000000,1.0400000000,null,1,null
19509520972,2025-11-04,Massachusetts,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,3,1.57000000000000,1.5700000000,2025-11-04T05:00:00.000,0,text
35918971973,2025-11-04,Kansas,CITY,City Council,0,0,null,Nonpartisan,2.0000000000,1,1.30000000000000,1.3000000000,null,1,null
23727716019,2024-11-05,California,CITY,City Council,1,0,3,Nonpartisan,2.0000000000,1,2.30000000000000,2.3000000000,null,0,null
38907779073,2025-11-04,Kansas,County,Other,0,0,null,Nonpartisan,1.0000000000,1,1.24000000000000,1.2400000000,null,1,null
22973747081,2024-11-05,New Jersey,LOCAL,School Board,1,0,6,Nonpartisan,3.0000000000,1,2.78000000000000,2.7800000000,null,1,null
29360270175,2025-04-01,Wisconsin,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,2.71000000000000,2.7100000000,null,1,null
38087415946,2025-11-04,North Carolina,CITY,Town Council,0,1,null,Nonpartisan,3.0000000000,1,3.96000000000000,3.9600000000,null,1,null
37443850817,2025-11-04,Georgia,CITY,Mayor,0,0,2,Nonpartisan,1.0000000000,1,1.42000000000000,1.4200000000,null,0,null
37755851803,2025-11-04,Ohio,TOWNSHIP,Town Council,0,0,null,Nonpartisan,2.0000000000,1,1.49000000000000,1.4900000000,null,1,null
40248593076,2025-11-04,Utah,City,City Council,0,0,null,Nonpartisan,1.0000000000,1,1.06000000000000,1.0600000000,null,1,null
21656227512,2025-11-04,New York,CITY,null,0,0,null,Partisan,5.0000000000,1,1.53000000000000,1.5300000000,null,0,null
31294102954,2025-04-08,Massachusetts,CITY,Other,1,0,1,Nonpartisan,1.0000000000,1,2.26000000000000,2.2600000000,null,1,null
22424502277,2024-11-05,New Jersey,LOCAL,School Board,1,0,9,Nonpartisan,3.0000000000,1,2.78000000000000,2.7800000000,null,0,null
22326027859,2024-11-05,Minnesota,COUNTY,County Supervisor,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
22141167998,2024-11-05,Michigan,CITY,Mayor,1,0,1,Nonpartisan,1.0000000000,1,2.34000000000000,2.3400000000,null,0,null
32854305672,2025-05-20,Oregon,LOCAL,Other,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
38794077207,2025-11-04,Pennsylvania,COUNTY,County Supervisor,0,0,null,null,null,1,null,null,null,0,null
22161001307,2024-11-05,Michigan,CITY,City Council,0,1,1,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
20184550780,2025-11-04,New York,CITY,Judge,0,0,null,Partisan,1.0000000000,1,1.11000000000000,1.1100000000,null,0,null
35627934334,2025-11-04,New York,TOWNSHIP,Town Council,0,0,5,Partisan,2.0000000000,4,1.87000000000000,1.8700000000,2025-11-03T05:00:00.000,0,text
25070158403,2024-11-05,Wyoming,LOCAL,School Board,0,0,8,Nonpartisan,3.0000000000,1,0.75000000000000,0.7500000000,null,0,null
41387126969,2025-11-04,New York,TOWNSHIP,null,0,0,null,null,null,1,null,null,null,1,null
21639006901,2025-11-04,Ohio,REGIONAL,null,0,0,null,Nonpartisan,3.0000000000,1,1.41000000000000,1.4100000000,null,0,null
36773234510,2025-11-04,Pennsylvania,CITY,Mayor,0,1,null,Partisan,1.0000000000,1,1.02000000000000,1.0200000000,null,1,null
34449894745,2025-11-04,Georgia,CITY,null,0,0,null,Nonpartisan,1.0000000000,1,1.65000000000000,1.6500000000,null,0,null
23309097314,2024-11-05,Michigan,LOCAL,School Board,1,0,6,Nonpartisan,3.0000000000,1,1.93000000000000,1.9300000000,null,0,null
39846279263,2025-11-04,Massachusetts,LOCAL,School Board,0,0,null,null,null,1,null,null,null,1,null
31171962772,2025-04-01,Illinois,CITY,Mayor,1,0,3,Nonpartisan,1.0000000000,1,1.38000000000000,1.3800000000,null,1,null
32424227392,2025-05-06,Massachusetts,Local,Town Council,1,0,3,Nonpartisan,5.0000000000,1,4.99000000000000,4.9900000000,null,1,null
46565971780,2025-12-13,Texas,null,null,1,0,1,Nonpartisan,1.0000000000,1,1.83000000000000,1.8300000000,null,0,null
22978601022,2024-11-05,Minnesota,CITY,Mayor,0,0,1,Nonpartisan,1.0000000000,1,1.45000000000000,1.4500000000,null,0,null
36795565111,2025-11-04,Utah,Local,City Council,0,1,null,Nonpartisan,2.0000000000,1,2.85000000000000,2.8500000000,null,0,null
41228222346,2025-11-04,North Carolina,CITY,City Council,0,0,null,null,null,2,null,null,2025-10-20T04:00:00.000,0,text
41336832550,2025-11-04,New York,TOWNSHIP,Mayor,0,0,null,null,null,1,null,null,null,0,null
38149273501,2025-11-04,Massachusetts,LOCAL,School Board,0,1,null,Nonpartisan,1.0000000000,1,3.41000000000000,3.4100000000,null,1,null
23546484630,2024-11-05,Arkansas,Local,City Council,1,0,1,Nonpartisan,1.0000000000,1,2.34000000000000,2.3400000000,null,1,null
33370179674,2025-05-20,Oregon,LOCAL,School Board,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
41191206417,2025-11-04,Iowa,CITY,City Council,0,1,null,Nonpartisan,3.0000000000,1,4.02000000000000,4.0200000000,null,1,null
23226837646,2024-11-05,Minnesota,CITY,City Council,0,1,1,Nonpartisan,2.0000000000,1,3.88000000000000,3.8800000000,null,1,null
34898518436,2025-08-26,Tennessee,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,1,2.11000000000000,2.1100000000,null,0,null
23040407585,2024-11-05,Minnesota,CITY,City Council,1,0,2,Nonpartisan,2.0000000000,1,3.31000000000000,3.3100000000,null,1,null
32735932508,2025-05-20,Oregon,LOCAL,Other,0,0,1,Nonpartisan,1.0000000000,1,1.49000000000000,1.4900000000,null,1,null
22249367149,2024-11-05,New Jersey,LOCAL,School Board,0,0,8,Nonpartisan,3.0000000000,1,1.73000000000000,1.7300000000,null,0,null
23252778315,2024-11-05,Minnesota,LOCAL,School Board,1,1,8,Nonpartisan,3.0000000000,1,3.51000000000000,3.5100000000,null,1,null
37901578842,2025-11-04,Massachusetts,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,3.15000000000000,3.1500000000,null,1,null
26871741050,2025-04-08,Missouri,CITY,null,0,0,null,Nonpartisan,1.0000000000,1,2.16000000000000,2.1600000000,null,0,null
35775798148,2025-11-04,Ohio,LOCAL,null,0,0,null,Nonpartisan,3.0000000000,1,1.41000000000000,1.4100000000,null,0,null
36776814101,2025-11-04,Montana,CITY,Mayor,1,0,null,Nonpartisan,1.0000000000,1,1.21000000000000,1.2100000000,null,0,null
28707934758,2025-05-05,Texas,null,null,0,0,null,null,0E-10,1,null,null,null,0,null
29846089397,2025-11-04,Minnesota,CITY,null,0,0,null,Nonpartisan,1.0000000000,1,2.17000000000000,2.1700000000,null,0,null
32426958374,2025-05-20,New York,LOCAL,School Board,0,1,2,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
39707490048,2025-11-04,New Mexico,LOCAL,Other,0,1,null,Nonpartisan,3.0000000000,1,2.29000000000000,2.2900000000,null,1,null
31505779482,2025-04-01,Wisconsin,LOCAL,Town Council,0,1,2,Nonpartisan,2.0000000000,1,4.33000000000000,4.3300000000,null,1,null
28966324784,2025-04-01,Illinois,CITY,City Council,1,0,2,Nonpartisan,1.0000000000,1,1.91000000000000,1.9100000000,null,0,null
31478798625,2025-04-01,Illinois,LOCAL,Other,1,0,1,Nonpartisan,1.0000000000,1,2.86000000000000,2.8600000000,null,0,null
36251592275,2025-11-04,Ohio,LOCAL,null,0,0,null,Nonpartisan,2.0000000000,1,1.41000000000000,1.4100000000,null,0,null
35464788367,2025-11-04,Washington,LOCAL,Other,1,0,null,Nonpartisan,1.0000000000,1,1.27000000000000,1.2700000000,null,1,null
32189592865,2025-08-16,Texas,null,null,0,0,null,null,null,1,null,null,null,0,null
35156702300,2025-08-26,Alabama,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,1,1.93000000000000,1.9300000000,null,0,null
33487056967,2025-08-26,Alabama,CITY,null,0,0,null,Nonpartisan,1.0000000000,1,1.71000000000000,1.7100000000,null,0,null
37235574427,2025-11-04,Virginia,COUNTY,County Supervisor,0,0,1,Partisan,1.0000000000,1,1.37000000000000,1.3700000000,null,1,null
23755333122,2024-11-05,Virginia,Local,Town Council,0,0,2,Nonpartisan,0E-10,1,null,null,null,0,null
32679231832,2025-11-04,Pennsylvania,LOCAL,School Board,0,1,null,Partisan,4.0000000000,1,1.85000000000000,1.8500000000,null,0,null
42820653969,2025-11-04,Ohio,LOCAL,School Board,0,0,5,Nonpartisan,3.0000000000,1,1.33000000000000,1.3300000000,2025-11-07T05:00:00.000,0,text
39849961251,2025-11-04,Utah,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,0.91000000000000,0.9100000000,null,1,null
36661056351,2025-11-04,Montana,CITY,Mayor,0,1,null,Nonpartisan,1.0000000000,1,2.72000000000000,2.7200000000,null,0,null
33809191058,2025-11-04,Ohio,LOCAL,School Board,0,1,3,Nonpartisan,3.0000000000,1,2.88000000000000,2.8800000000,null,1,null
22162490681,2024-11-05,Kentucky,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,1.89000000000000,1.8900000000,null,0,null
37233617766,2025-11-04,North Carolina,CITY,Town Council,0,0,null,Nonpartisan,3.0000000000,1,2.53000000000000,2.5300000000,null,1,null
29566530616,2025-04-01,Illinois,CITY,Mayor,0,0,2,Nonpartisan,1.0000000000,1,1.01000000000000,1.0100000000,null,0,null
36620637026,2025-11-04,Utah,CITY,City Council,0,1,null,Nonpartisan,2.0000000000,1,2.85000000000000,2.8500000000,null,1,null
35664462498,2025-11-04,Kansas,CITY,City Council,0,1,null,Nonpartisan,2.0000000000,1,2.84000000000000,2.8400000000,null,1,null
36279399044,2025-11-04,Washington,LOCAL,School Board,1,0,null,Nonpartisan,1.0000000000,1,1.17000000000000,1.1700000000,null,1,null
23830944106,2024-11-05,Nebraska,CITY,Town Council,0,1,2,Nonpartisan,3.0000000000,1,4.17000000000000,4.1700000000,null,1,null
32843299236,2025-05-20,Oregon,LOCAL,Other,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
38104288674,2025-11-04,Ohio,CITY,City Council,1,0,5,Nonpartisan,3.0000000000,1,1.13000000000000,1.1300000000,2025-10-06T04:00:00.000,0,text
31196599324,2025-04-01,Illinois,CITY,Town Council,0,0,6,Nonpartisan,3.0000000000,1,1.37000000000000,1.3700000000,null,1,null
25111090294,2024-11-05,Michigan,CITY,Mayor,1,0,1,Nonpartisan,1.0000000000,1,2.34000000000000,2.3400000000,null,1,null
30209922396,2025-11-04,New York,LOCAL,Town Council,0,0,null,Partisan,3.0000000000,1,1.91000000000000,1.9100000000,null,0,null
31413701557,2025-04-08,Missouri,LOCAL,School Board,1,0,3,Nonpartisan,2.0000000000,1,2.68000000000000,2.6800000000,null,0,null
29571074433,2025-04-01,Wisconsin,CITY,Mayor,0,1,1,Nonpartisan,1.0000000000,1,3.53000000000000,3.5300000000,null,0,null
37049937998,2025-11-04,North Carolina,CITY,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.96000000000000,3.9600000000,null,1,null
23958849403,2024-11-05,California,LOCAL,School Board,0,1,1,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
33266837173,2025-06-10,Maine,CITY,null,0,0,null,Nonpartisan,2.0000000000,1,3.06000000000000,3.0600000000,null,0,null
37777708803,2025-11-04,North Carolina,CITY,Town Council,0,0,null,Nonpartisan,3.0000000000,1,2.53000000000000,2.5300000000,null,1,null
23062071576,2024-11-05,Minnesota,CITY,City Council,0,0,2,Nonpartisan,2.0000000000,1,2.41000000000000,2.4100000000,null,0,null
25283865880,2024-11-05,Iowa,LOCAL,Town Council,1,0,1,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,1,null
23472536120,2024-11-05,Florida,LOCAL,Utilities Commissioner,0,0,1,Nonpartisan,1.0000000000,1,1.51000000000000,1.5100000000,null,1,null
39268589970,2025-11-04,Georgia,LOCAL,School Board,0,1,1,Nonpartisan,1.0000000000,3,3.49000000000000,3.4900000000,2025-11-04T05:00:00.000,1,text
22220116665,2024-11-05,Texas,CITY,City Council,0,0,2,Nonpartisan,1.0000000000,1,1.83000000000000,1.8300000000,null,0,null
23799904933,2024-11-05,Minnesota,CITY,City Council,0,0,2,Nonpartisan,2.0000000000,1,2.38000000000000,2.3800000000,null,0,null
36542209084,2025-11-04,Kansas,CITY,City Council,0,0,null,Nonpartisan,4.0000000000,1,1.30000000000000,1.3000000000,null,1,null
40354179334,2025-11-04,Kansas,CITY,City Council,0,0,null,null,1.0000000000,1,null,null,null,0,null
40969208685,2025-11-04,New York,CITY,null,0,0,null,null,null,1,null,null,null,1,null
22374952243,2024-11-05,Indiana,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,2.48000000000000,2.4800000000,null,0,null
36958271499,2025-11-04,Washington,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,2.39000000000000,2.3900000000,null,1,null
37243067683,2025-11-05,North Carolina,Local,Town Council,1,0,null,Nonpartisan,null,1,null,null,null,1,null
31989834051,2025-05-03,Texas,LOCAL,School Board,1,0,3,Nonpartisan,1.0000000000,1,1.38000000000000,1.3800000000,null,0,null
40642369133,2025-11-04,Idaho,CITY,City Council,0,1,3,Nonpartisan,2.0000000000,1,2.85000000000000,2.8500000000,null,1,null
31834780253,2025-05-03,Texas,LOCAL,School Board,0,1,6,Nonpartisan,3.0000000000,1,2.99000000000000,2.9900000000,null,0,null
32630751846,2025-05-03,Texas,LOCAL,School Board,0,0,3,Nonpartisan,3.0000000000,1,2.43000000000000,2.4300000000,null,1,null
34725740324,2025-11-04,Washington,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.42000000000000,1.4200000000,null,1,null
26268850467,2025-11-04,Pennsylvania,LOCAL,Town Council,0,0,null,Partisan,1.0000000000,1,0.51000000000000,0.5100000000,null,0,null
31789614136,2025-11-04,Washington,CITY,null,0,0,null,Nonpartisan,1.0000000000,1,1.08000000000000,1.0800000000,null,0,null
40650839843,2025-11-04,Iowa,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,1,2.12000000000000,2.1200000000,null,0,null
41689602889,2025-11-04,Massachusetts,LOCAL,School Board,0,0,5,Nonpartisan,3.0000000000,1,2.29000000000000,2.2900000000,null,0,null
39510592673,2025-11-04,Colorado,LOCAL,School Board,0,0,null,Nonpartisan,4.0000000000,1,1.84000000000000,1.8400000000,null,1,null
32324123030,2025-05-20,Oregon,LOCAL,Other,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
38087416430,2025-11-04,Virginia,COUNTY,County Supervisor,0,0,null,Nonpartisan,1.0000000000,1,1.86000000000000,1.8600000000,null,0,null
39421932102,2025-11-03,New Mexico,Local,Other,0,0,null,Nonpartisan,1.0000000000,1,0.60000000000000,0.6000000000,null,0,null
35162372277,2025-11-04,Texas,CITY,City Council,0,1,null,Nonpartisan,3.0000000000,1,3.81000000000000,3.8100000000,null,0,null
29736835107,2025-04-01,Illinois,CITY,Town Council,0,0,5,Nonpartisan,3.0000000000,1,1.64000000000000,1.6400000000,null,0,null
23420430871,2024-11-05,California,CITY,City Council,1,0,2,Nonpartisan,1.0000000000,1,1.66000000000000,1.6600000000,null,0,null
30558091677,2025-04-01,New Hampshire,Local,School Board,0,1,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
32059969943,2025-11-04,New Jersey,LOCAL,Mayor,0,0,1,Partisan,1.0000000000,1,1.37000000000000,1.3700000000,null,0,null
28293162093,2025-04-01,Illinois,CITY,Mayor,0,0,1,Nonpartisan,1.0000000000,1,1.61000000000000,1.6100000000,null,1,null
38697906009,2025-09-09,South Carolina,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,1.76000000000000,1.7600000000,null,0,null
35406384455,2025-11-04,Ohio,LOCAL,School Board,0,1,2,Nonpartisan,3.0000000000,1,2.88000000000000,2.8800000000,null,1,null
39227103096,2025-11-04,Ohio,CITY,City Council,0,0,null,null,null,1,null,null,null,1,null
39634011937,2025-11-04,Idaho,CITY,City Council,0,0,null,null,null,1,null,null,null,0,null
23332302888,2024-11-05,Michigan,LOCAL,School Board,1,0,3,Nonpartisan,2.0000000000,1,2.69000000000000,2.6900000000,null,1,null
39615454308,2025-11-04,Idaho,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,2.37000000000000,2.3700000000,null,1,null
34521567494,2025-06-10,Maine,CITY,Other,0,1,2,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
40605421663,2025-11-04,Georgia,CITY,City Council,0,0,null,Nonpartisan,5.0000000000,1,2.12000000000000,2.1200000000,null,1,null
39697543239,2025-11-04,Idaho,LOCAL,null,0,0,null,null,null,1,null,null,null,0,null
38751536523,2025-11-04,North Carolina,CITY,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.96000000000000,3.9600000000,null,1,null
31951841156,2025-05-03,Texas,CITY,City Council,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
35222267462,2025-11-04,Washington,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,0.54000000000000,0.5400000000,null,1,null
20934957392,2024-11-05,Virginia,LOCAL,School Board,0,0,2,Nonpartisan,1.0000000000,1,1.86000000000000,1.8600000000,null,0,null
37475880747,2025-11-04,Utah,CITY,City Council,0,0,null,Nonpartisan,2.0000000000,1,1.31000000000000,1.3100000000,null,0,null
38763475276,2025-11-04,Massachusetts,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,1.57000000000000,1.5700000000,null,0,null
22012937489,2024-11-05,Michigan,LOCAL,Utilities Commissioner,1,1,5,Nonpartisan,6.0000000000,1,4.14000000000000,4.1400000000,null,1,null
39220911513,2025-11-04,Ohio,TOWNSHIP,Town Council,0,0,null,Nonpartisan,2.0000000000,1,1.49000000000000,1.4900000000,null,0,null
39596608154,2025-11-04,New Mexico,STATE,Judge,0,1,null,Nonpartisan,1.0000000000,1,1.53000000000000,1.5300000000,null,0,null
28767542646,2025-11-04,Pennsylvania,CITY,null,0,0,null,Partisan,4.0000000000,1,0.55000000000000,0.5500000000,null,0,null
22101430366,2024-11-05,Wyoming,County,School Board,0,0,3,Nonpartisan,0E-10,1,null,null,null,0,null
23538035756,2024-11-05,Minnesota,LOCAL,Clerk/Treasurer,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
23621597030,2024-11-05,Minnesota,Local,City Council,0,1,null,null,0E-10,1,null,null,null,0,null
39344294191,2025-11-04,New Jersey,Local,School Board,0,1,null,Nonpartisan,3.0000000000,1,4.12000000000000,4.1200000000,null,1,null
32858803051,2025-05-20,Oregon,LOCAL,Other,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
22398200109,2024-11-05,Minnesota,LOCAL,Utilities Commissioner,0,1,0,Nonpartisan,1.0000000000,1,3.82000000000000,3.8200000000,null,1,null
25296533623,2024-11-05,Oregon,CITY,City Council,1,0,3,Nonpartisan,3.0000000000,1,3.19000000000000,3.1900000000,null,0,null
37122824836,2025-11-04,North Carolina,CITY,Mayor,0,1,null,Nonpartisan,1.0000000000,1,2.94000000000000,2.9400000000,null,1,null
32198069518,2025-04-25,Georgia,null,null,0,0,null,null,null,1,null,null,null,0,null
23093856382,2024-11-05,Tennessee,CITY,Mayor,0,0,2,Partisan,1.0000000000,1,0.64000000000000,0.6400000000,null,0,null
33440859459,2025-05-20,New York,LOCAL,School Board,0,0,2,Nonpartisan,2.0000000000,1,4.99000000000000,4.9900000000,null,0,null
23848139597,2024-11-05,California,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,2.52000000000000,2.5200000000,null,1,null
42290795361,2025-11-04,Georgia,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.66000000000000,1.6600000000,2025-11-04T05:00:00.000,1,text
36544966737,2025-11-04,Utah,CITY,Mayor,0,1,null,Nonpartisan,1.0000000000,1,2.09000000000000,2.0900000000,null,0,null
21728359451,2024-11-05,Utah,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,1.71000000000000,1.7100000000,null,1,null
39266269805,2025-11-04,Ohio,CITY,Town Council,1,0,null,Nonpartisan,4.0000000000,1,1.49000000000000,1.4900000000,null,0,null
38980333576,2025-11-04,Florida,null,City Council,0,0,null,null,null,1,null,null,null,0,null
32186024031,2025-05-03,Massachusetts,LOCAL,Other,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
35866916728,2025-11-04,Washington,CITY,Mayor,0,0,null,Nonpartisan,1.0000000000,1,0.83000000000000,0.8300000000,null,0,null
43198729758,2025-11-04,Massachusetts,LOCAL,null,0,0,null,null,null,1,null,null,null,0,null
23945675640,2024-11-05,Texas,CITY,City Council,1,0,2,Nonpartisan,1.0000000000,1,1.66000000000000,1.6600000000,null,0,null
